customer_id,snapshot_date,churned,arr,plan,seats,monthly_logins,support_tickets,nps_score,days_since_last_login,contract_months_remaining,industry,company_size,probability,tier,rank,value_at_risk,churn_risk_pct,renewal_window_label,urgency_score,arr_at_risk,recommended_action,account_status
CUST-20504,2025-04-22,0,18663,Professional,7,47,4,5,10,6,Logistics,1-10,0.2376479142301608,Low Risk,261,4435.223023277491,23.8,unknown,23.8,4435.22,Monitor,active
CUST-21010,2024-07-24,0,43612,Professional,11,69,2,4,11,11,FinTech,1000+,0.10146566740832372,Low Risk,1283,4425.120687011814,10.1,unknown,10.1,4425.12,Monitor,active
CUST-20437,2025-04-07,0,36672,Professional,5,38,3,5,14,8,Media,1-10,0.12014367740254173,Low Risk,1054,4405.90893770601,12.0,unknown,12.0,4405.91,Monitor,active
CUST-21160,2024-10-25,0,87861,Enterprise,21,198,0,7,9,20,EdTech,1000+,0.05,Low Risk,1877,4393.05,5.0,unknown,5.0,4393.05,Monitor,active
CUST-20260,2024-01-01,0,51512,Professional,1,7,2,10,22,2,Media,1-10,0.08518568323219991,Low Risk,1480,4388.084914657082,8.5,unknown,8.5,4388.08,Monitor,active
CUST-20595,2024-08-19,0,87583,Enterprise,40,293,3,9,32,14,EdTech,201-1000,0.05,Low Risk,1877,4379.150000000001,5.0,unknown,5.0,4379.15,Monitor,active
CUST-20710,2024-01-17,0,28275,Professional,3,24,6,7,56,15,Logistics,51-200,0.15466315494669822,Low Risk,681,4373.1007061178925,15.5,unknown,15.5,4373.1,Monitor,active
CUST-21888,2025-03-22,0,87411,Enterprise,12,97,2,9,21,17,FinTech,1-10,0.05,Low Risk,1877,4370.55,5.0,unknown,5.0,4370.55,Monitor,active
CUST-20269,2024-11-17,0,57095,Professional,1,10,1,5,0,13,EdTech,1000+,0.07646540329857485,Low Risk,1580,4365.792201332131,7.6,unknown,7.6,4365.79,Monitor,active
CUST-20897,2024-02-13,1,14430,Starter,10,87,5,8,7,2,E-commerce,51-200,0.302248137901979,Low Risk,44,4361.440629925557,30.2,unknown,30.2,4361.44,Monitor,archived_cancelled
CUST-20603,2025-01-21,0,48618,Professional,25,186,1,9,3,0,EdTech,11-50,0.089635746206194,Low Risk,1430,4357.91070905274,9.0,unknown,9.0,4357.91,Monitor,active
CUST-21047,2024-10-26,0,33259,Professional,8,67,5,8,27,13,FinTech,1-10,0.13096271629992007,Low Risk,931,4355.688981419042,13.1,unknown,13.1,4355.69,Monitor,active
CUST-20021,2024-11-28,0,40793,Professional,9,59,1,8,8,9,Media,11-50,0.10640063739758716,Low Risk,1226,4340.401201359773,10.6,unknown,10.6,4340.4,Monitor,active
CUST-21172,2024-09-02,0,34446,Professional,12,89,5,4,5,18,E-commerce,1-10,0.12588413297907608,Low Risk,996,4336.204844597255,12.6,unknown,12.6,4336.2,Monitor,active
CUST-21167,2025-06-06,0,26082,Professional,6,55,4,6,14,11,MarTech,201-1000,0.16624511884632506,Low Risk,597,4336.005189749851,16.6,unknown,16.6,4336.01,Monitor,active
CUST-20265,2025-01-29,0,74265,Enterprise,2,16,1,8,24,13,HealthTech,51-200,0.05835012860894704,Low Risk,1792,4333.372301143452,5.8,unknown,5.8,4333.37,Monitor,active
CUST-20876,2024-08-08,0,38676,Professional,63,469,1,4,31,12,EdTech,11-50,0.11150770359217592,Low Risk,1155,4312.671944130996,11.2,unknown,11.2,4312.67,Monitor,active
CUST-20811,2025-03-17,0,34892,Professional,45,380,3,8,17,1,HealthTech,11-50,0.12318375652362379,Low Risk,1019,4298.127632622281,12.3,unknown,12.3,4298.13,Monitor,active
CUST-21262,2024-07-02,0,85849,Enterprise,61,479,2,7,30,21,SaaS,201-1000,0.05,Low Risk,1877,4292.45,5.0,unknown,5.0,4292.45,Monitor,active
CUST-21503,2024-02-29,0,42797,Professional,14,119,0,6,15,15,Media,201-1000,0.10021989054401992,Low Risk,1294,4289.1106556124205,10.0,unknown,10.0,4289.11,Monitor,active
CUST-20983,2024-10-05,1,13559,Starter,1,5,6,5,4,5,FinTech,201-1000,0.3161745719872707,Low Risk,28,4287.011021575404,31.6,unknown,31.6,4287.01,Monitor,archived_cancelled
CUST-21243,2025-04-29,0,35939,Professional,19,159,0,10,95,8,MarTech,11-50,0.119122400543509,Low Risk,1067,4281.13995313317,11.9,unknown,11.9,4281.14,Monitor,active
CUST-21309,2024-06-16,0,34208,Professional,1,9,1,6,11,5,MarTech,51-200,0.12509559891515476,Low Risk,1003,4279.270247689614,12.5,unknown,12.5,4279.27,Monitor,active
CUST-21692,2024-01-05,0,28215,Professional,30,230,2,6,20,17,HR Tech,51-200,0.15145032127971939,Low Risk,716,4273.170814907283,15.1,unknown,15.1,4273.17,Monitor,active
CUST-21844,2024-10-23,0,41650,Professional,36,276,1,8,8,16,HealthTech,11-50,0.10257232071055097,Low Risk,1270,4272.137157594448,10.3,unknown,10.3,4272.14,Monitor,active
CUST-21826,2024-11-22,0,51424,Professional,24,189,0,9,34,5,FinTech,51-200,0.08294241155427402,Low Risk,1498,4265.230571766987,8.3,unknown,8.3,4265.23,Monitor,active
CUST-20867,2025-03-01,0,35121,Professional,12,105,1,6,3,13,HR Tech,51-200,0.12143889479659578,Low Risk,1038,4265.05542415124,12.1,unknown,12.1,4265.06,Monitor,active
CUST-20099,2024-04-27,0,44671,Professional,8,68,3,5,20,20,MarTech,1-10,0.09535077606021533,Low Risk,1354,4259.414517385879,9.5,unknown,9.5,4259.41,Monitor,active
CUST-20809,2025-02-15,0,85134,Enterprise,63,511,2,4,2,22,Media,201-1000,0.05,Low Risk,1877,4256.7,5.0,unknown,5.0,4256.7,Monitor,active
CUST-20589,2024-09-24,0,33210,Professional,20,159,3,8,0,2,MarTech,1000+,0.1278427698485694,Low Risk,969,4245.65838667099,12.8,unknown,12.8,4245.66,Monitor,active
CUST-21232,2024-02-16,0,84789,Enterprise,38,327,2,2,16,22,Media,51-200,0.05,Low Risk,1877,4239.45,5.0,unknown,5.0,4239.45,Monitor,active
CUST-20020,2024-07-11,0,45350,Professional,2,11,3,10,8,5,EdTech,1-10,0.09329590978730029,Low Risk,1384,4230.969508854068,9.3,unknown,9.3,4230.97,Monitor,active
CUST-20717,2024-08-25,0,27731,Professional,13,114,1,6,44,8,HealthTech,11-50,0.1521827457617233,Low Risk,705,4220.179722718349,15.2,unknown,15.2,4220.18,Monitor,active
CUST-21540,2025-04-17,0,36510,Professional,23,194,1,5,11,13,E-commerce,11-50,0.1154720674450175,Low Risk,1108,4215.885182417589,11.5,unknown,11.5,4215.89,Monitor,active
CUST-21870,2024-12-18,0,23399,Professional,14,104,1,7,25,8,HR Tech,1000+,0.18016260788917232,Low Risk,520,4215.624861998743,18.0,unknown,18.0,4215.62,Monitor,active
CUST-20566,2024-01-03,0,61613,Professional,29,237,3,8,2,16,Logistics,51-200,0.06829455629474449,Low Risk,1675,4207.832496988092,6.8,unknown,6.8,4207.83,Monitor,active
CUST-20259,2024-04-27,0,84083,Enterprise,37,306,4,9,0,6,FinTech,11-50,0.05,Low Risk,1877,4204.150000000001,5.0,unknown,5.0,4204.15,Monitor,active
CUST-21292,2024-08-15,0,34573,Professional,1,5,3,6,43,17,HR Tech,1-10,0.12159096736225143,Low Risk,1036,4203.764514615119,12.2,unknown,12.2,4203.76,Monitor,active
CUST-21367,2024-09-13,0,31251,Professional,20,146,0,7,14,5,HealthTech,11-50,0.13400919880858114,Low Risk,888,4187.921471966969,13.4,unknown,13.4,4187.92,Monitor,active
CUST-21859,2024-04-27,0,29889,Professional,18,158,2,6,41,6,Logistics,201-1000,0.140050129872838,Low Risk,819,4185.958331769255,14.0,unknown,14.0,4185.96,Monitor,active
CUST-21684,2025-01-31,0,27931,Professional,30,246,3,3,38,11,SaaS,11-50,0.14983510496723035,Low Risk,731,4185.0443168397105,15.0,unknown,15.0,4185.04,Monitor,active
CUST-21271,2025-02-06,0,36375,Professional,21,171,3,7,8,13,HealthTech,51-200,0.114713710125484,Low Risk,1121,4172.71120581448,11.5,unknown,11.5,4172.71,Monitor,active
CUST-21382,2024-05-02,0,36446,Professional,18,141,3,5,3,0,Media,51-200,0.11424365604823528,Low Risk,1128,4163.724288333983,11.4,unknown,11.4,4163.72,Monitor,active
CUST-20739,2024-09-17,0,35036,Professional,6,46,4,10,14,14,HR Tech,51-200,0.11875174254899235,Low Risk,1073,4160.586051946496,11.9,unknown,11.9,4160.59,Monitor,active
CUST-20924,2024-09-23,0,38642,Professional,18,140,4,10,7,18,FinTech,51-200,0.1075476995382491,Low Risk,1211,4155.858205557021,10.8,unknown,10.8,4155.86,Monitor,active
CUST-21473,2024-11-29,0,78195,Enterprise,67,533,1,9,2,1,HealthTech,1000+,0.05305005207748479,Low Risk,1850,4148.248822198923,5.3,unknown,5.3,4148.25,Monitor,active
CUST-20685,2024-11-23,0,35177,Professional,2,20,3,6,0,10,HealthTech,1-10,0.11763191423853332,Low Risk,1084,4137.937847168887,11.8,unknown,11.8,4137.94,Monitor,active
CUST-20901,2024-09-21,0,44299,Professional,44,341,1,4,3,4,MarTech,1000+,0.09337467974695471,Low Risk,1383,4136.404938110347,9.3,unknown,9.3,4136.4,Monitor,active
CUST-21323,2025-04-22,0,12525,Starter,7,56,0,4,38,4,MarTech,1-10,0.32981331275043796,Low Risk,16,4130.911742199235,33.0,unknown,33.0,4130.91,Monitor,active
CUST-21723,2024-07-27,0,25110,Professional,14,112,3,4,16,5,SaaS,11-50,0.16420984133005928,Low Risk,617,4123.309115797789,16.4,unknown,16.4,4123.31,Monitor,active
CUST-21064,2024-02-03,0,35319,Professional,45,373,4,7,0,7,E-commerce,11-50,0.11619414492650901,Low Risk,1100,4103.861004659371,11.6,unknown,11.6,4103.86,Monitor,active
CUST-21661,2024-11-22,0,41762,Professional,1,12,2,8,0,6,HR Tech,201-1000,0.09816512484672421,Low Risk,1315,4099.571943848897,9.8,unknown,9.8,4099.57,Monitor,active
CUST-21378,2024-01-09,0,42266,Enterprise,206,1623,0,10,3,8,EdTech,11-50,0.09682592514010606,Low Risk,1334,4092.444551971723,9.7,unknown,9.7,4092.44,Monitor,active
CUST-21388,2025-04-11,0,37173,Professional,12,113,1,4,15,16,HealthTech,51-200,0.10967840927070176,Low Risk,1185,4077.0755078197963,11.0,unknown,11.0,4077.08,Monitor,active
CUST-20826,2025-03-29,0,81482,Enterprise,27,193,3,6,15,22,HealthTech,1000+,0.05,Low Risk,1877,4074.1000000000004,5.0,unknown,5.0,4074.1,Monitor,active
CUST-21324,2024-10-22,0,32275,Professional,2,23,2,7,26,3,MarTech,1000+,0.12614544033836533,Low Risk,991,4071.344086920741,12.6,unknown,12.6,4071.34,Monitor,active
CUST-21808,2024-11-25,0,41747,Professional,1,7,2,7,7,0,HR Tech,1000+,0.09743952337723807,Low Risk,1324,4067.807782429558,9.7,unknown,9.7,4067.81,Monitor,active
CUST-20995,2025-05-10,0,33837,Professional,10,76,2,8,7,17,HR Tech,51-200,0.12007279545037333,Low Risk,1055,4062.903179654282,12.0,unknown,12.0,4062.9,Monitor,active
CUST-20579,2024-06-27,0,30930,Professional,10,76,3,10,6,11,E-commerce,1-10,0.13092321145532737,Low Risk,933,4049.454930313276,13.1,unknown,13.1,4049.45,Monitor,active
CUST-21841,2024-06-30,0,41457,Professional,16,127,1,6,16,13,FinTech,11-50,0.09761443875595244,Low Risk,1320,4046.80178750552,9.8,unknown,9.8,4046.8,Monitor,active
CUST-21683,2024-03-26,0,38422,Professional,2,17,0,6,4,5,HR Tech,201-1000,0.10510796106349019,Low Risk,1237,4038.45807998142,10.5,unknown,10.5,4038.46,Monitor,active
CUST-21963,2024-07-17,0,28251,Professional,5,41,1,7,10,10,Gaming,1000+,0.1427361978484828,Low Risk,791,4032.440325417487,14.3,unknown,14.3,4032.44,Monitor,active
CUST-21835,2024-02-16,1,12457,Starter,8,56,2,4,33,4,Gaming,1000+,0.32357928472230424,Low Risk,19,4030.827149785744,32.4,unknown,32.4,4030.83,Monitor,archived_cancelled
CUST-20388,2024-05-25,0,26556,Professional,35,258,1,6,38,13,E-commerce,1-10,0.15156541334558643,Low Risk,713,4024.971116805393,15.2,unknown,15.2,4024.97,Monitor,active
CUST-20086,2024-10-05,0,30056,Professional,53,403,1,5,30,10,SaaS,1000+,0.13360226336124714,Low Risk,896,4015.549627585644,13.4,unknown,13.4,4015.55,Monitor,active
CUST-20331,2024-11-10,0,28059,Professional,10,84,3,10,36,17,FinTech,1-10,0.14304863335785686,Low Risk,786,4013.801603388106,14.3,unknown,14.3,4013.8,Monitor,active
CUST-20827,2024-01-18,0,24411,Professional,12,114,2,7,13,6,HR Tech,1-10,0.16416193999183448,Low Risk,619,4007.3571171406716,16.4,unknown,16.4,4007.36,Monitor,active
CUST-20760,2025-05-10,0,34607,Professional,4,36,1,4,29,10,Media,11-50,0.1157197667348091,Low Risk,1104,4004.7139673915385,11.6,unknown,11.6,4004.71,Monitor,active
CUST-20667,2024-06-08,0,31579,Professional,8,61,4,4,18,10,Media,51-200,0.12680944139373357,Low Risk,982,4004.5153497727124,12.7,unknown,12.7,4004.52,Monitor,active
CUST-20961,2024-10-11,0,20763,Professional,11,86,3,7,29,1,HR Tech,11-50,0.1926940867747844,Low Risk,441,4000.9073237048483,19.3,unknown,19.3,4000.91,Monitor,active
CUST-21185,2024-07-13,0,78853,Enterprise,39,323,2,6,4,17,HR Tech,1000+,0.05069929279601969,Low Risk,1868,3997.7913348445404,5.1,unknown,5.1,3997.79,Monitor,active
CUST-20156,2025-06-20,0,30901,Professional,50,403,1,10,10,9,SaaS,1-10,0.12900808071742356,Low Risk,956,3986.4787022491055,12.9,unknown,12.9,3986.48,Monitor,active
CUST-21369,2025-04-28,0,37975,Professional,14,117,1,7,12,15,Media,1000+,0.10486625576793898,Low Risk,1247,3982.2960627874827,10.5,unknown,10.5,3982.3,Monitor,active
CUST-21772,2024-06-07,0,30305,Professional,21,154,1,7,5,4,MarTech,1000+,0.1311490557367097,Low Risk,925,3974.4721341009877,13.1,unknown,13.1,3974.47,Monitor,active
CUST-21609,2024-01-21,0,39417,Professional,4,32,2,9,4,9,FinTech,201-1000,0.10077968728875833,Low Risk,1289,3972.432933860987,10.1,unknown,10.1,3972.43,Monitor,active
CUST-20295,2024-02-09,0,32728,Professional,11,84,3,4,60,5,FinTech,51-200,0.1213678414894642,Low Risk,1039,3972.1267162671843,12.1,unknown,12.1,3972.13,Monitor,active
CUST-20201,2024-07-10,0,24780,Professional,25,208,1,7,11,8,Logistics,51-200,0.15947190765774394,Low Risk,652,3951.7138717588946,15.9,unknown,15.9,3951.71,Monitor,active
CUST-20411,2024-12-21,0,34891,Professional,4,28,0,5,40,18,Logistics,1-10,0.11305412768509701,Low Risk,1140,3944.57156906072,11.3,unknown,11.3,3944.57,Monitor,active
CUST-21111,2025-06-02,0,37587,Professional,7,45,3,9,2,16,Gaming,11-50,0.10494393848737729,Low Risk,1242,3944.52781592505,10.5,unknown,10.5,3944.53,Monitor,active
CUST-20810,2024-04-04,0,33757,Professional,2,13,1,6,6,7,E-commerce,1-10,0.11667927777484581,Low Risk,1098,3938.74237984547,11.7,unknown,11.7,3938.74,Monitor,active
CUST-20187,2024-07-24,0,31435,Professional,24,178,5,8,44,11,Gaming,1000+,0.12529378808694958,Low Risk,1002,3938.6102285132597,12.5,unknown,12.5,3938.61,Monitor,active
CUST-21341,2025-01-13,0,24223,Professional,17,132,4,4,11,13,Logistics,51-200,0.16257413514877445,Low Risk,634,3938.0332757087635,16.3,unknown,16.3,3938.03,Monitor,active
CUST-20860,2024-01-29,0,27715,Professional,1,4,4,8,12,5,Logistics,1-10,0.14208933332163348,Low Risk,802,3938.005873009072,14.2,unknown,14.2,3938.01,Monitor,active
CUST-20546,2025-04-21,0,24715,Professional,7,60,3,10,34,15,SaaS,51-200,0.1593275790196323,Low Risk,654,3937.781115470212,15.9,unknown,15.9,3937.78,Monitor,active
CUST-20098,2024-05-07,0,37503,Professional,25,220,1,9,34,8,Media,51-200,0.10486750280421167,Low Risk,1246,3932.8459576663504,10.5,unknown,10.5,3932.85,Monitor,active
CUST-20683,2025-06-09,1,30936,Professional,2,17,2,3,42,18,E-commerce,1000+,0.12689691131766812,Low Risk,981,3925.682848523381,12.7,unknown,12.7,3925.68,Monitor,archived_cancelled
CUST-21926,2024-06-27,0,29870,Professional,12,84,1,7,2,8,EdTech,1-10,0.13137423621375824,Low Risk,920,3924.1484357049585,13.1,unknown,13.1,3924.15,Monitor,active
CUST-21861,2025-02-28,0,31831,Professional,10,65,4,7,6,2,Gaming,1000+,0.12300364803919146,Low Risk,1021,3915.3291207355032,12.3,unknown,12.3,3915.33,Monitor,active
CUST-21891,2025-04-03,0,31891,Professional,5,38,0,8,25,8,FinTech,51-200,0.12252568292921909,Low Risk,1029,3907.466554295726,12.3,unknown,12.3,3907.47,Monitor,active
CUST-20896,2025-02-16,0,78032,Enterprise,3,24,0,10,1,3,Logistics,201-1000,0.05,Low Risk,1877,3901.6000000000004,5.0,unknown,5.0,3901.6,Monitor,active
CUST-20387,2025-04-17,0,28705,Professional,12,87,0,9,28,4,Media,51-200,0.13576121886803372,Low Risk,868,3897.0257876069077,13.6,unknown,13.6,3897.03,Monitor,active
CUST-21499,2025-06-17,0,30941,Professional,6,40,2,8,7,8,SaaS,11-50,0.12470155706567268,Low Risk,1007,3858.3908771689785,12.5,unknown,12.5,3858.39,Monitor,active
CUST-21104,2024-06-20,0,32113,Professional,2,16,2,6,11,2,E-commerce,11-50,0.11994838508101444,Low Risk,1057,3851.9024901066164,12.0,unknown,12.0,3851.9,Monitor,active
CUST-21071,2025-06-08,0,46712,Professional,1,7,2,7,1,15,MarTech,11-50,0.08244084516678281,Low Risk,1506,3850.9767594307586,8.2,unknown,8.2,3850.98,Monitor,active
CUST-20361,2025-05-04,0,77009,Enterprise,17,129,2,7,1,15,Logistics,51-200,0.05,Low Risk,1877,3850.4500000000003,5.0,unknown,5.0,3850.45,Monitor,active
CUST-20721,2024-02-29,0,23850,Professional,6,39,2,8,24,3,Gaming,1-10,0.16103202123770508,Low Risk,642,3840.613706519266,16.1,unknown,16.1,3840.61,Monitor,active
CUST-21502,2024-06-07,0,45686,Enterprise,20,135,1,6,6,12,FinTech,51-200,0.08389539355754348,Low Risk,1490,3832.8449500699317,8.4,unknown,8.4,3832.84,Monitor,active
CUST-20562,2024-08-05,0,35273,Professional,21,158,5,4,1,4,Media,51-200,0.10858125046341141,Low Risk,1197,3829.9864475959107,10.9,unknown,10.9,3829.99,Monitor,active
CUST-21793,2024-12-25,0,31156,Professional,17,161,1,8,40,16,E-commerce,1-10,0.12281727821803823,Low Risk,1024,3826.495120161199,12.3,unknown,12.3,3826.5,Monitor,active
CUST-21387,2024-02-13,0,44571,Professional,10,67,1,6,1,11,MarTech,1000+,0.08584397447410502,Low Risk,1472,3826.1517862853348,8.6,unknown,8.6,3826.15,Monitor,active
CUST-20869,2025-06-20,0,45548,Professional,36,306,2,9,1,7,MarTech,201-1000,0.08391524546116466,Low Risk,1489,3822.171600265128,8.4,unknown,8.4,3822.17,Monitor,active
CUST-20059,2025-03-24,0,31484,Professional,62,498,1,3,12,15,Gaming,11-50,0.12121394623181411,Low Risk,1041,3816.2998831624354,12.1,unknown,12.1,3816.3,Monitor,active
CUST-20845,2024-05-20,0,76315,Enterprise,2,14,2,6,10,21,FinTech,1-10,0.05,Low Risk,1877,3815.75,5.0,unknown,5.0,3815.75,Monitor,active
CUST-21255,2025-02-08,0,68029,Enterprise,1,7,1,8,14,19,HR Tech,1000+,0.056046856687510985,Low Risk,1812,3812.811613594685,5.6,unknown,5.6,3812.81,Monitor,active
CUST-21295,2024-04-27,0,47691,Professional,5,47,0,5,4,16,EdTech,1000+,0.0798378847636598,Low Risk,1533,3807.5485622636993,8.0,unknown,8.0,3807.55,Monitor,active
CUST-20994,2025-02-13,0,49933,Professional,7,42,0,10,7,5,Media,1000+,0.0762165977517908,Low Risk,1583,3805.72337554017,7.6,unknown,7.6,3805.72,Monitor,active
CUST-21864,2024-02-02,0,24805,Professional,24,178,0,3,17,0,Logistics,1000+,0.15298105109062626,Low Risk,700,3794.6949723029843,15.3,unknown,15.3,3794.69,Monitor,active
CUST-21855,2024-07-11,0,21274,Professional,7,56,5,6,0,14,EdTech,201-1000,0.17816388844834752,Low Risk,533,3790.258562850145,17.8,unknown,17.8,3790.26,Monitor,active
CUST-21674,2024-08-15,0,75640,Enterprise,46,373,2,3,4,20,FinTech,1-10,0.05,Low Risk,1877,3782.0,5.0,unknown,5.0,3782.0,Monitor,active
CUST-21210,2025-05-13,0,75469,Enterprise,31,245,1,10,3,19,FinTech,11-50,0.05,Low Risk,1877,3773.4500000000003,5.0,unknown,5.0,3773.45,Monitor,active
CUST-20106,2025-06-10,0,32865,Professional,24,205,0,4,17,8,EdTech,51-200,0.11419739254812766,Low Risk,1130,3753.0973060942156,11.4,unknown,11.4,3753.1,Monitor,active
CUST-20434,2025-04-09,0,66091,Enterprise,80,658,1,4,4,22,EdTech,201-1000,0.0567192829229306,Low Risk,1807,3748.6341276594067,5.7,unknown,5.7,3748.63,Monitor,active
CUST-21077,2024-11-13,0,74404,Enterprise,36,285,3,9,2,23,FinTech,1-10,0.05,Low Risk,1877,3720.2000000000003,5.0,unknown,5.0,3720.2,Monitor,active
CUST-20734,2024-08-21,0,46739,Professional,12,108,0,6,4,20,Gaming,1-10,0.07953926759775289,Low Risk,1538,3717.5858282513723,8.0,unknown,8.0,3717.59,Monitor,active
CUST-20157,2024-05-02,0,47890,Professional,14,102,0,10,9,13,Logistics,1000+,0.07754870622234532,Low Risk,1564,3713.807540988117,7.8,unknown,7.8,3713.81,Monitor,active
CUST-20684,2025-02-23,0,26434,Professional,1,9,4,5,6,5,HealthTech,1-10,0.14036044882627535,Low Risk,817,3710.2881042737627,14.0,unknown,14.0,3710.29,Monitor,active
CUST-20433,2024-02-29,0,32232,Professional,5,56,0,3,11,1,Gaming,1-10,0.11501848163496124,Low Risk,1113,3707.275700058071,11.5,unknown,11.5,3707.28,Monitor,active
CUST-20938,2025-02-08,0,22505,Professional,12,105,3,5,27,17,HR Tech,1-10,0.16467391242198337,Low Risk,613,3705.9863990567355,16.5,unknown,16.5,3705.99,Monitor,active
CUST-20976,2025-04-12,0,50434,Enterprise,28,218,2,6,3,11,FinTech,1000+,0.07347523669604179,Low Risk,1615,3705.6500875281718,7.3,unknown,7.3,3705.65,Monitor,active
CUST-20905,2025-05-25,0,27487,Professional,48,388,2,4,3,3,Logistics,1000+,0.1346628633330146,Low Risk,881,3701.4781244345727,13.5,unknown,13.5,3701.48,Monitor,active
CUST-21622,2024-12-15,0,43356,Professional,10,79,2,6,1,12,EdTech,51-200,0.0848412720995432,Low Risk,1482,3678.378193147795,8.5,unknown,8.5,3678.38,Monitor,active
CUST-21647,2024-07-31,0,32597,Professional,53,412,3,7,8,12,Media,11-50,0.11247007431211394,Low Risk,1144,3666.187012351978,11.2,unknown,11.2,3666.19,Monitor,active
CUST-20493,2024-03-16,0,73313,Enterprise,29,219,4,5,20,21,EdTech,1000+,0.05,Low Risk,1877,3665.65,5.0,unknown,5.0,3665.65,Monitor,active
CUST-21016,2025-02-13,0,55375,Enterprise,5,49,4,9,12,18,EdTech,11-50,0.06583583834640563,Low Risk,1708,3645.659548432212,6.6,unknown,6.6,3645.66,Monitor,active
CUST-20525,2024-03-23,0,44143,Professional,13,105,3,10,23,15,FinTech,1-10,0.08237972893092559,Low Risk,1507,3636.4883741978483,8.2,unknown,8.2,3636.49,Monitor,active
CUST-20358,2024-11-29,0,26612,Professional,2,26,1,6,25,13,HealthTech,201-1000,0.13626989883052873,Low Risk,860,3626.4145476780304,13.6,unknown,13.6,3626.41,Monitor,active
CUST-21248,2024-10-17,0,31520,Professional,2,21,2,10,8,16,MarTech,1-10,0.11493821834833784,Low Risk,1115,3622.852642339609,11.5,unknown,11.5,3622.85,Monitor,active
CUST-21091,2025-02-09,0,39908,Professional,8,60,1,4,52,19,EdTech,201-1000,0.09055497512437054,Low Risk,1415,3613.8679472633794,9.1,unknown,9.1,3613.87,Monitor,active
CUST-21828,2025-05-10,0,28339,Professional,27,217,0,9,14,16,MarTech,1-10,0.12717248290636884,Low Risk,977,3603.940993083587,12.7,unknown,12.7,3603.94,Monitor,active
CUST-20463,2024-08-20,0,24835,Professional,24,168,2,7,15,0,EdTech,11-50,0.14487024689282563,Low Risk,770,3597.8525815833245,14.5,unknown,14.5,3597.85,Monitor,active
CUST-20585,2024-01-18,0,40362,Professional,25,217,1,6,4,20,E-commerce,201-1000,0.0891352831074668,Low Risk,1437,3597.6782967835748,8.9,unknown,8.9,3597.68,Monitor,active
CUST-20396,2024-02-16,0,40546,Professional,15,139,4,9,23,17,Gaming,1-10,0.08854817852266521,Low Risk,1441,3590.2744463799836,8.9,unknown,8.9,3590.27,Monitor,active
